,index,Latitude_Degrees,Longitude_Degrees,Percent_Bleached_Sum,day,month,year,lat_Rnd,lon_Rnd
7437,7437,27.0567222222222,128.411277777778,0.0,13,6,2009,27.5,128.5
7438,7438,27.0567222222222,128.411277777778,0.0,13,6,2009,27.5,128.5
7439,7439,27.0567222222222,128.411277777778,0.0,19,6,2010,27.5,128.5
7440,7440,27.0567222222222,128.411277777778,0.0,19,6,2010,27.5,128.5
7441,7441,-4.39333333333333,129.345833333333,0.0,14,3,2018,-4.5,129.5
7442,7442,-4.39333333333333,129.345833333333,0.0,14,3,2018,-4.5,129.5
7443,7443,-4.57916666666667,129.455277777778,2.0,30,12,2019,-4.5,129.5
7444,7444,-4.57916666666667,129.455277777778,0.0,30,12,2019,-4.5,129.5
7445,7445,-4.59722222222222,129.668055555556,0.0,12,4,2019,-4.5,129.5
7446,7446,-4.59722222222222,129.668055555556,0.0,12,4,2019,-4.5,129.5
7447,7447,-4.59722222222222,129.668055555556,3.75,30,4,2016,-4.5,129.5
7448,7448,-4.59722222222222,129.668055555556,0.0,31,10,2018,-4.5,129.5
7449,7449,-4.59722222222222,129.668055555556,0.0,31,10,2018,-4.5,129.5
7450,7450,-4.59722222222222,129.668055555556,6.75,30,4,2016,-4.5,129.5
7451,7451,-4.32333333333333,129.71,0.0,26,11,2019,-4.5,129.5
7452,7452,-4.32333333333333,129.71,0.0,26,11,2019,-4.5,129.5
7453,7453,-4.528,129.764805555556,0.0,1,12,2019,-4.5,129.5
7454,7454,-4.528,129.764805555556,0.0,1,12,2019,-4.5,129.5
7455,7455,-4.528,129.764805555556,0.0,10,10,2018,-4.5,129.5
7456,7456,-4.528,129.764805555556,0.0,10,10,2018,-4.5,129.5
7457,7457,-4.525,129.785277777778,0.0,16,3,2019,-4.5,129.5
7458,7458,-4.525,129.785277777778,0.0,1,12,2019,-4.5,129.5
7459,7459,-4.525,129.785277777778,0.0,16,3,2019,-4.5,129.5
7460,7460,-4.525,129.785277777778,0.0,1,12,2019,-4.5,129.5
7461,7461,-4.525,129.785277777778,0.0,18,3,2015,-4.5,129.5
7462,7462,-4.525,129.785277777778,0.0,18,3,2015,-4.5,129.5
7463,7463,-4.525,129.785277777778,18.0,26,3,2016,-4.5,129.5
7464,7464,-4.525,129.785277777778,11.75,26,3,2016,-4.5,129.5
7465,7465,-4.55416666666667,129.860555555556,0.0,23,11,2019,-4.5,129.5
7466,7466,-4.55416666666667,129.860555555556,0.0,23,11,2019,-4.5,129.5
7467,7467,-4.55416666666667,129.860555555556,0.0,3,10,2018,-4.5,129.5
7468,7468,-4.55416666666667,129.860555555556,0.0,27,4,2018,-4.5,129.5
7469,7469,-4.55416666666667,129.860555555556,0.0,27,4,2018,-4.5,129.5
7470,7470,-4.55416666666667,129.860555555556,0.0,3,10,2018,-4.5,129.5
7471,7471,-4.56333333333333,129.87,0.0,22,12,2019,-4.5,129.5
7472,7472,-4.56333333333333,129.87,0.0,22,12,2019,-4.5,129.5
7473,7473,-4.51138888888889,129.871111111111,0.0,27,4,2019,-4.5,129.5
7474,7474,-4.51138888888889,129.871111111111,0.0,27,4,2019,-4.5,129.5
7475,7475,-4.51138888888889,129.871111111111,1.0,9,5,2016,-4.5,129.5
7476,7476,-4.51138888888889,129.871111111111,4.75,9,5,2016,-4.5,129.5
7477,7477,-4.51138888888889,129.871111111111,3.25,29,4,2018,-4.5,129.5
7478,7478,-4.51138888888889,129.871111111111,0.0,29,4,2018,-4.5,129.5
7479,7479,-4.50527777777778,129.879444444444,0.0,7,4,2019,-4.5,129.5
7480,7480,-4.50527777777778,129.879444444444,0.0,22,9,2019,-4.5,129.5
7481,7481,-4.50527777777778,129.879444444444,0.0,22,9,2019,-4.5,129.5
7482,7482,-4.50527777777778,129.879444444444,1.0,7,4,2019,-4.5,129.5
7483,7483,-4.50527777777778,129.879444444444,4.25,9,5,2018,-4.5,129.5
7484,7484,-4.50527777777778,129.879444444444,0.0,23,9,2018,-4.5,129.5
7485,7485,-4.50527777777778,129.879444444444,1.75,3,5,2015,-4.5,129.5
7486,7486,-4.50527777777778,129.879444444444,4.75,3,5,2015,-4.5,129.5
7487,7487,-4.50527777777778,129.879444444444,0.0,21,9,2018,-4.5,129.5
7488,7488,-4.50527777777778,129.879444444444,1.75,9,5,2018,-4.5,129.5
7489,7489,-4.50527777777778,129.879444444444,0.0,29,11,2017,-4.5,129.5
7490,7490,-4.50527777777778,129.879444444444,13.5,12,3,2016,-4.5,129.5
7491,7491,-4.50527777777778,129.879444444444,5.0,12,3,2016,-4.5,129.5
7492,7492,-4.50527777777778,129.879444444444,3.0,29,11,2017,-4.5,129.5
7493,7493,-4.50211111111111,129.894277777778,0.0,29,9,2019,-4.5,129.5
7494,7494,-4.50211111111111,129.894277777778,0.0,29,9,2019,-4.5,129.5
7495,7495,-4.5125,129.908333333333,1.0,9,3,2015,-4.5,129.5
7496,7496,-4.52805555555556,129.908333333333,0.0,11,3,2019,-4.5,129.5
7497,7497,-4.52805555555556,129.908333333333,0.0,11,3,2019,-4.5,129.5
7498,7498,-4.52805555555556,129.908333333333,0.0,8,3,2018,-4.5,129.5
7499,7499,-4.52805555555556,129.908333333333,0.0,8,3,2018,-4.5,129.5
7500,7500,-4.48722222222222,129.930277777778,0.0,2,11,2019,-4.5,129.5
7501,7501,-4.48722222222222,129.930277777778,0.0,2,11,2019,-4.5,129.5
7502,7502,-4.48722222222222,129.930277777778,1.25,9,2,2016,-4.5,129.5
7503,7503,-4.48722222222222,129.930277777778,0.0,1,12,2017,-4.5,129.5
7504,7504,-4.48722222222222,129.930277777778,0.0,1,12,2017,-4.5,129.5
7505,7505,-4.49916666666667,129.9375,0.0,5,4,2019,-4.5,129.5
7506,7506,-4.49916666666667,129.9375,0.0,24,11,2019,-4.5,129.5
7507,7507,-4.49916666666667,129.9375,0.0,24,11,2019,-4.5,129.5
7508,7508,-4.49916666666667,129.9375,0.0,5,4,2019,-4.5,129.5
7509,7509,-4.49916666666667,129.9375,0.0,18,10,2016,-4.5,129.5
7510,7510,-4.49916666666667,129.9375,0.0,18,10,2016,-4.5,129.5
7511,7511,-4.49777777777778,129.938333333333,0.0,8,4,2017,-4.5,129.5
7512,7512,-4.49777777777778,129.938333333333,0.0,8,4,2017,-4.5,129.5
7513,7513,-4.5125,129.938333333333,0.0,22,4,2017,-4.5,129.5
7514,7514,-4.5125,129.938333333333,0.0,22,4,2017,-4.5,129.5
7515,7515,-4.49638888888889,129.933888888889,0.0,7,4,2019,-4.5,129.5
7516,7516,-4.49638888888889,129.933888888889,0.0,29,9,2019,-4.5,129.5
7517,7517,-4.49638888888889,129.933888888889,0.25,7,4,2019,-4.5,129.5
7518,7518,-4.49638888888889,129.933888888889,0.0,29,9,2019,-4.5,129.5
7519,7519,-4.49638888888889,129.933888888889,0.0,22,9,2018,-4.5,129.5
7520,7520,-4.49638888888889,129.933888888889,0.0,10,5,2018,-4.5,129.5
7521,7521,-4.49638888888889,129.933888888889,0.0,10,5,2018,-4.5,129.5
7522,7522,-4.49638888888889,129.933888888889,0.0,11,3,2018,-4.5,129.5
7523,7523,-4.49638888888889,129.933888888889,0.0,11,3,2018,-4.5,129.5
7524,7524,-4.49638888888889,129.933888888889,0.0,24,4,2016,-4.5,129.5
7525,7525,-4.49638888888889,129.933888888889,0.0,24,4,2016,-4.5,129.5
7526,7526,-4.49638888888889,129.933888888889,0.25,17,10,2015,-4.5,129.5
7527,7527,-4.49638888888889,129.933888888889,0.0,17,10,2015,-4.5,129.5
7528,7528,-4.49638888888889,129.933888888889,0.0,22,9,2018,-4.5,129.5
7529,7529,-4.51380555555556,129.944694444444,0.0,9,12,2018,-4.5,129.5
7530,7530,-4.51380555555556,129.944694444444,0.0,9,12,2018,-4.5,129.5
7531,7531,-4.51305555555556,129.944722222222,0.0,27,10,2019,-4.5,129.5
7532,7532,-4.51305555555556,129.944722222222,0.0,27,10,2019,-4.5,129.5
7533,7533,-4.51305555555556,129.944722222222,0.0,5,4,2019,-4.5,129.5
7534,7534,-4.51305555555556,129.944722222222,0.0,5,4,2019,-4.5,129.5
7535,7535,-4.51305555555556,129.944722222222,0.0,9,3,2015,-4.5,129.5
7536,7536,-4.52147222222222,129.945305555556,0.0,21,12,2018,-4.5,129.5
7537,7537,-4.52147222222222,129.945305555556,0.0,21,12,2018,-4.5,129.5
7538,7538,-4.51747222222222,129.946138888889,0.0,29,12,2019,-4.5,129.5
7539,7539,-4.51747222222222,129.946138888889,0.0,29,12,2019,-4.5,129.5
7540,7540,-4.51747222222222,129.946138888889,0.0,30,11,2018,-4.5,129.5
7541,7541,-4.51747222222222,129.946138888889,0.0,30,11,2018,-4.5,129.5
7542,7542,-4.51055555555556,129.946388888889,2.25,19,3,2016,-4.5,129.5
7543,7543,-4.51055555555556,129.946388888889,0.0,7,4,2017,-4.5,129.5
7544,7544,-4.51055555555556,129.946388888889,0.0,20,9,2016,-4.5,129.5
7545,7545,-4.51055555555556,129.946388888889,0.0,20,9,2016,-4.5,129.5
7546,7546,-4.51055555555556,129.946388888889,0.0,7,4,2017,-4.5,129.5
7547,7547,-4.51055555555556,129.946388888889,0.0,29,11,2018,-4.5,129.5
7548,7548,-4.51055555555556,129.946388888889,0.0,29,11,2018,-4.5,129.5
7549,7549,-4.51055555555556,129.946388888889,25.0,19,3,2016,-4.5,129.5
7550,7550,-4.51055555555556,129.946388888889,0.0,13,3,2018,-4.5,129.5
7551,7551,-4.51055555555556,129.946388888889,1.25,13,3,2018,-4.5,129.5
7552,7552,-4.52558333333333,129.949777777778,0.0,1,12,2018,-4.5,129.5
7553,7553,-4.52558333333333,129.949777777778,0.0,1,12,2018,-4.5,129.5
7554,7554,-4.53669444444444,129.953805555556,0.0,2,12,2018,-4.5,129.5
7555,7555,-4.53669444444444,129.953805555556,0.0,2,12,2018,-4.5,129.5
7556,7556,-4.52972222222222,129.953611111111,2.25,9,2,2016,-4.5,129.5
7557,7557,-4.52972222222222,129.953611111111,0.125,9,2,2016,-4.5,129.5
7558,7558,-4.52972222222222,129.953611111111,0.0,30,11,2017,-4.5,129.5
7559,7559,-4.52972222222222,129.953611111111,0.0,30,11,2017,-4.5,129.5
7560,7560,-4.52972222222222,129.953611111111,0.0,1,12,2018,-4.5,129.5
7561,7561,-4.52972222222222,129.953611111111,0.0,1,12,2018,-4.5,129.5
7562,7562,-4.54419444444444,129.955166666667,0.0,8,12,2018,-4.5,129.5
7563,7563,-4.54419444444444,129.955166666667,0.0,8,12,2018,-4.5,129.5
7564,7564,-4.52772222222222,129.95075,0.0,25,12,2018,-4.5,129.5
7565,7565,-4.52772222222222,129.95075,0.0,25,12,2018,-4.5,129.5
7566,7566,-4.54977777777778,129.955916666667,0.0,8,12,2018,-4.5,129.5
7567,7567,-4.54977777777778,129.955916666667,0.0,8,12,2018,-4.5,129.5
7568,7568,-4.53027777777778,129.9525,0.0,27,10,2019,-4.5,129.5
7569,7569,-4.53027777777778,129.9525,0.0,27,10,2019,-4.5,129.5
7570,7570,-4.53027777777778,129.9525,0.0,11,3,2018,-4.5,129.5
7571,7571,-4.53027777777778,129.9525,0.0,9,3,2015,-4.5,129.5
7572,7572,-4.53027777777778,129.9525,0.0,11,3,2018,-4.5,129.5
7573,7573,13.1216666666667,-59.6461666666667,10.0,16,2,2003,13.5,-59.5
7574,7574,13.1216666666667,-59.6461666666667,10.0,29,6,2003,13.5,-59.5
7575,7575,0.167611111111111,130.015694444444,0.0,2,6,2013,0.5,130.5
7576,7576,-4.45888888888889,130.029166666667,4.0,13,10,2019,-4.5,130.5
7577,7577,-4.45888888888889,130.029166666667,0.0,13,10,2019,-4.5,130.5
7578,7578,-4.59222222222222,130.029166666667,0.0,2,5,2018,-4.5,130.5
7579,7579,-4.59222222222222,130.029166666667,0.0,2,5,2018,-4.5,130.5
7580,7580,-4.59222222222222,130.029166666667,0.0,6,10,2018,-4.5,130.5
7581,7581,-4.59222222222222,130.029166666667,0.75,6,10,2018,-4.5,130.5
7582,7582,-4.60222222222222,130.049444444444,0.0,30,11,2019,-4.5,130.5
7583,7583,-4.60222222222222,130.049444444444,0.0,30,11,2019,-4.5,130.5
7584,7584,-4.60222222222222,130.049444444444,0.0,17,3,2019,-4.5,130.5
7585,7585,-4.60222222222222,130.049444444444,0.0,17,3,2019,-4.5,130.5
7586,7586,-4.57805555555556,130.035833333333,0.0,18,5,2019,-4.5,130.5
7587,7587,-4.57805555555556,130.035833333333,0.0,18,5,2019,-4.5,130.5
7588,7588,-4.57805555555556,130.035833333333,0.0,19,2,2016,-4.5,130.5
7589,7589,-4.57805555555556,130.035833333333,2.25,24,11,2018,-4.5,130.5
7590,7590,-4.57805555555556,130.035833333333,0.0,24,11,2018,-4.5,130.5
7591,7591,-0.548027777777778,130.522333333333,0.0,24,9,2019,-0.5,130.5
7592,7592,-0.548027777777778,130.522333333333,0.0,24,9,2019,-0.5,130.5
7593,7593,-0.548027777777778,130.522333333333,1.25,2,7,2018,-0.5,130.5
7594,7594,-0.549583333333333,130.524805555556,0.0,29,8,2019,-0.5,130.5
7595,7595,-0.549583333333333,130.524805555556,0.0,29,8,2019,-0.5,130.5
7596,7596,-0.563583333333333,130.518833333333,0.0,26,8,2019,-0.5,130.5
7597,7597,-0.563583333333333,130.518833333333,0.0,26,8,2019,-0.5,130.5
7598,7598,-0.563583333333333,130.518833333333,0.75,6,7,2018,-0.5,130.5
7599,7599,-0.56475,130.519277777778,3.0,23,8,2019,-0.5,130.5
7600,7600,-0.56475,130.519277777778,0.0,23,8,2019,-0.5,130.5
7601,7601,32.9402777777778,132.425277777778,0.0,1,11,2003,32.5,132.5
7602,7602,32.9402777777778,132.425277777778,0.0,6,11,2005,32.5,132.5
7603,7603,32.9444444444444,132.450833333333,0.0,1,11,2003,32.5,132.5
7604,7604,32.9444444444444,132.450833333333,0.0,6,11,2005,32.5,132.5
7605,7605,7.28483333333333,134.4735,0.0,29,10,2003,7.5,134.5
7606,7606,7.28483333333333,134.4735,0.0,31,10,2002,7.5,134.5
7607,7607,7.28483333333333,134.4735,0.25,29,10,2003,7.5,134.5
7608,7608,7.28483333333333,134.4735,0.0,27,4,2006,7.5,134.5
7609,7609,7.28483333333333,134.4735,0.0,27,4,2006,7.5,134.5
7610,7610,7.28483333333333,134.4735,0.0,31,10,2002,7.5,134.5
7611,7611,7.2585,134.524333333333,0.0,29,10,2003,7.5,134.5
7612,7612,7.2585,134.524333333333,0.0,25,4,2006,7.5,134.5
7613,7613,7.259,134.525666666667,0.0,29,10,2003,7.5,134.5
7614,7614,7.25919444444444,134.527305555556,0.0,31,10,2002,7.5,134.5
7615,7615,7.25919444444444,134.527305555556,0.0,31,10,2002,7.5,134.5
7616,7616,-23.1368055555556,-134.966444444444,0.0,23,11,2007,-23.5,-134.5
7617,7617,-23.1368055555556,-134.966444444444,0.0,31,10,2010,-23.5,-134.5
7618,7618,-23.1368055555556,-134.966444444444,0.0,23,11,2008,-23.5,-134.5
7619,7619,-23.1368055555556,-134.966444444444,0.0,9,11,2009,-23.5,-134.5
7620,7620,33.6923888888889,135.324694444444,0.0,27,11,2011,33.5,135.5
7621,7621,33.6923888888889,135.324694444444,0.0,7,6,2014,33.5,135.5
7622,7622,33.6923888888889,135.324694444444,0.0,7,6,2014,33.5,135.5
7623,7623,33.6923888888889,135.324694444444,0.0,4,11,2012,33.5,135.5
7624,7624,33.6923888888889,135.324694444444,0.0,27,11,2011,33.5,135.5
7625,7625,33.6923888888889,135.324694444444,0.0,4,11,2012,33.5,135.5
7626,7626,33.7198611111111,135.324944444444,0.0,16,11,2008,33.5,135.5
7627,7627,33.7198611111111,135.324944444444,0.0,31,5,2009,33.5,135.5
7628,7628,33.7198611111111,135.324944444444,0.0,26,11,2011,33.5,135.5
7629,7629,33.7198611111111,135.324944444444,0.0,26,11,2011,33.5,135.5
7630,7630,33.7198611111111,135.324944444444,0.25,3,11,2012,33.5,135.5
7631,7631,33.7198611111111,135.324944444444,0.75,3,11,2012,33.5,135.5
7632,7632,33.7198611111111,135.324944444444,0.0,8,6,2014,33.5,135.5
7633,7633,33.7198611111111,135.324944444444,0.0,8,6,2014,33.5,135.5
7634,7634,33.7198611111111,135.324944444444,0.0,31,5,2009,33.5,135.5
7635,7635,33.7198611111111,135.324944444444,0.0,16,11,2008,33.5,135.5
7636,7636,-3.09072222222222,135.563444444444,3.25,28,7,2010,-3.5,135.5
7637,7637,-3.09072222222222,135.563444444444,10.25,28,7,2010,-3.5,135.5
7638,7638,-3.10183333333333,135.623277777778,13.75,20,7,2010,-3.5,135.5
7639,7639,-3.10183333333333,135.623277777778,6.0,22,7,2010,-3.5,135.5
7640,7640,-2.94125,135.6675,3.25,23,7,2010,-2.5,135.5
7641,7641,-2.94125,135.6675,6.0,23,7,2010,-2.5,135.5
7642,7642,33.3444444444444,135.696666666667,0.0,25,6,2005,33.5,135.5
7643,7643,33.3444444444444,135.696666666667,0.0,13,5,2012,33.5,135.5
7644,7644,33.3444444444444,135.696666666667,0.0,13,5,2012,33.5,135.5
7645,7645,33.3444444444444,135.696666666667,0.0,12,5,2013,33.5,135.5
7646,7646,33.3444444444444,135.696666666667,0.0,12,5,2013,33.5,135.5
7647,7647,33.3444444444444,135.696666666667,0.0,25,5,2014,33.5,135.5
7648,7648,33.3444444444444,135.696666666667,0.0,25,5,2014,33.5,135.5
7649,7649,33.3461111111111,135.6975,0.0,26,6,2005,33.5,135.5
7650,7650,34.0561111111111,139.481111111111,0.5,5,7,2014,34.5,139.5
7651,7651,34.0561111111111,139.481111111111,0.0,26,9,2009,34.5,139.5
7652,7652,34.0561111111111,139.481111111111,2.5,16,10,2010,34.5,139.5
7653,7653,34.0561111111111,139.481111111111,0.0,9,7,2011,34.5,139.5
7654,7654,34.0561111111111,139.481111111111,0.0,1,9,2012,34.5,139.5
7655,7655,34.0525,139.483611111111,0.1,9,9,2006,34.5,139.5
7656,7656,34.0525,139.483611111111,0.0,8,11,2008,34.5,139.5
7657,7657,34.0980555555556,139.486388888889,0.1,1,10,2005,34.5,139.5
7658,7658,34.0980555555556,139.488,0.0,9,11,2008,34.5,139.5
7659,7659,34.0975,139.485,0.0,5,7,2014,34.5,139.5
7660,7660,34.0975,139.485,0.0,16,10,2010,34.5,139.5
7661,7661,34.0975,139.485,0.0,9,7,2011,34.5,139.5
7662,7662,34.0975,139.485,0.0,1,9,2012,34.5,139.5
7663,7663,34.0975,139.485,0.0,26,9,2009,34.5,139.5
7664,7664,-13.8872222222222,146.557222222222,0.01,14,3,2005,-13.5,146.5
7665,7665,-13.8872222222222,146.557222222222,0.075,8,5,2006,-13.5,146.5
7666,7666,-13.8872222222222,146.557222222222,0.0,7,5,2007,-13.5,146.5
7667,7667,-13.8872222222222,146.557222222222,0.0,20,4,2008,-13.5,146.5
7668,7668,-16.2416666666667,145.864,0.25,1,3,2008,-16.5,145.5
7669,7669,-16.2416666666667,145.864,0.025,22,5,2004,-16.5,145.5
7670,7670,-16.2416666666667,145.864,0.0,22,5,2004,-16.5,145.5
7671,7671,-16.2416666666667,145.864,31.0,30,4,2017,-16.5,145.5
7672,7672,-16.2416666666667,145.864,3.0,14,3,2009,-16.5,145.5
7673,7673,-16.2416666666667,145.864,1.5,21,3,2009,-16.5,145.5
7674,7674,-16.2416666666667,145.864,2.0,3,2,2010,-16.5,145.5
7675,7675,-16.2416666666667,145.864,0.0,3,2,2010,-16.5,145.5
7676,7676,-16.2416666666667,145.864,5.0,26,3,2011,-16.5,145.5
7677,7677,-16.2416666666667,145.864,6.5,26,3,2011,-16.5,145.5
7678,7678,-16.2416666666667,145.864,7.5,23,6,2012,-16.5,145.5
7679,7679,-16.2416666666667,145.864,0.0,2,3,2008,-16.5,145.5
7680,7680,-16.2416666666667,145.864,28.75,30,8,2015,-16.5,145.5
7681,7681,-16.2416666666667,145.864,6.0,25,5,2013,-16.5,145.5
7682,7682,-16.2416666666667,145.864,56.25,30,4,2016,-16.5,145.5
7683,7683,-16.4613888888889,145.983333333333,0.0,21,5,2004,-16.5,145.5
7684,7684,27.0937777777778,142.203027777778,0.0,15,9,2012,27.5,142.5
7685,7685,27.0937777777778,142.203027777778,0.0,15,9,2012,27.5,142.5
7686,7686,27.0913333333333,142.201805555556,0.0,31,5,2003,27.5,142.5
7687,7687,27.0913333333333,142.201805555556,0.0,31,5,2003,27.5,142.5
7688,7688,13.5955555555556,144.252222222222,0.25,10,10,2004,13.5,144.5
7689,7689,13.4541666666667,144.6545,0.0,10,10,2004,13.5,144.5
7690,7690,13.4541666666667,144.6545,0.0,10,10,2004,13.5,144.5
7691,7691,13.50425,144.788805555556,0.0,17,5,2012,13.5,144.5
7692,7692,13.50425,144.788805555556,0.0,19,5,2011,13.5,144.5
7693,7693,13.5947222222222,144.833611111111,0.0,10,10,2004,13.5,144.5
7694,7694,-16.5096666666667,-145.462,0.75,25,7,2005,-16.5,-145.5
7695,7695,-16.5083333333333,-145.462166666667,0.25,23,7,2005,-16.5,-145.5
7696,7696,-16.5246666666667,-145.468666666667,0.75,26,7,2005,-16.5,-145.5
7697,7697,-16.5246666666667,-145.468666666667,0.5,26,7,2005,-16.5,-145.5
7698,7698,-16.3771666666667,145.558,5.0,4,3,2006,-16.5,145.5
7699,7699,-16.3771666666667,145.558,0.0,18,5,2008,-16.5,145.5
7700,7700,-16.3771666666667,145.558,40.0,11,4,2009,-16.5,145.5
7701,7701,-16.3771666666667,145.558,4.5,7,2,2010,-16.5,145.5
7702,7702,-16.3771666666667,145.558,1.75,24,8,2013,-16.5,145.5
7703,7703,-16.3771666666667,145.558,2.0,2,8,2015,-16.5,145.5
7704,7704,-16.3771666666667,145.558,65.0,1,5,2017,-16.5,145.5
7705,7705,-16.3771666666667,145.558,1.0,5,3,2005,-16.5,145.5
7706,7706,-16.3771666666667,145.558,35.0,1,5,2017,-16.5,145.5
7707,7707,-16.3771666666667,145.558,0.25,5,3,2005,-16.5,145.5
7708,7708,-16.3771666666667,145.558,11.25,4,3,2006,-16.5,145.5
7709,7709,-16.3771666666667,145.558,0.0,11,4,2009,-16.5,145.5
7710,7710,-16.3771666666667,145.558,8.0,7,2,2010,-16.5,145.5
7711,7711,-16.3771666666667,145.558,3.0,2,8,2015,-16.5,145.5
7712,7712,-16.3831666666667,145.562666666667,0.0,3,4,2004,-16.5,145.5
7713,7713,-16.2576666666667,-145.616,0.0,22,7,2005,-16.5,-145.5
7714,7714,-16.0612222222222,-145.6215,0.025,18,7,2005,-16.5,-145.5
7715,7715,-16.0761666666667,-145.644333333333,0.25,19,7,2005,-16.5,-145.5
7716,7716,-16.0761666666667,-145.644333333333,0.0,19,7,2005,-16.5,-145.5
7717,7717,-16.0751666666667,-145.6445,1.25,21,7,2005,-16.5,-145.5
7718,7718,-14.9301944444444,145.675388888889,5.0,3,3,2004,-14.5,145.5
7719,7719,-14.9289166666667,145.677083333333,0.0,6,5,2007,-14.5,145.5
7720,7720,-14.9289166666667,145.677083333333,0.05,13,3,2005,-14.5,145.5
7721,7721,-14.9289166666667,145.677083333333,0.0,20,4,2008,-14.5,145.5
7722,7722,-14.9289166666667,145.677083333333,0.01,7,5,2006,-14.5,145.5
7723,7723,-14.9158333333333,145.690666666667,0.75,5,4,2003,-14.5,145.5
7724,7724,-14.6633611111111,145.690666666667,2.0,6,4,2003,-14.5,145.5
7725,7725,-14.9155555555556,145.690833333333,0.0,20,4,2008,-14.5,145.5
7726,7726,-14.9155555555556,145.690833333333,0.0,6,5,2007,-14.5,145.5
7727,7727,-14.9155555555556,145.690833333333,0.01,7,5,2006,-14.5,145.5
7728,7728,-14.9155555555556,145.690833333333,0.05,13,3,2005,-14.5,145.5
7729,7729,15.1046111111111,145.738083333333,0.0,6,11,2003,15.5,145.5
7730,7730,-16.0763333333333,145.754166666667,0.0025,13,5,2007,-16.5,145.5
7731,7731,-16.0763333333333,145.754166666667,0.25,27,5,2006,-16.5,145.5
7732,7732,-15.3956666666667,145.764194444444,0.0,24,4,2008,-15.5,145.5
7733,7733,-15.3956666666667,145.764194444444,0.0,10,5,2007,-15.5,145.5
7734,7734,-15.3956666666667,145.764194444444,0.005,11,5,2006,-15.5,145.5
7735,7735,-15.3956666666667,145.764194444444,0.1,17,3,2005,-15.5,145.5
7736,7736,-15.5125277777778,145.776861111111,8.5,31,3,2004,-15.5,145.5
7737,7737,-15.5114166666667,145.777194444444,0.0025,24,4,2008,-15.5,145.5
7738,7738,-15.5114166666667,145.777194444444,0.5,17,3,2005,-15.5,145.5
7739,7739,-15.5114166666667,145.777194444444,0.01,11,5,2006,-15.5,145.5
7740,7740,-15.5114166666667,145.777194444444,0.0025,10,5,2007,-15.5,145.5
7741,7741,-16.0161111111111,145.794166666667,0.0,22,3,2009,-16.5,145.5
7742,7742,-16.0163888888889,145.806944444444,0.5,22,3,2009,-16.5,145.5
7743,7743,-16.0180277777778,145.806444444444,0.0,4,5,2008,-16.5,145.5
7744,7744,-15.95575,145.806444444444,0.5,21,3,2009,-15.5,145.5
7745,7745,-15.95575,145.806444444444,13.75,2,4,2003,-15.5,145.5
7746,7746,-16.0165277777778,145.807194444444,0.0,1,4,2003,-16.5,145.5
7747,7747,-16.0165277777778,145.807194444444,1.0,28,2,2009,-16.5,145.5
7748,7748,-16.0165277777778,145.807194444444,0.0,21,2,2010,-16.5,145.5
7749,7749,-15.9362222222222,145.813222222222,0.0,19,3,2003,-15.5,145.5
7750,7750,-15.9675833333333,145.819583333333,2.5,14,3,2004,-15.5,145.5
7751,7751,-15.9675833333333,145.819583333333,5.0,31,3,2007,-15.5,145.5
7752,7752,-15.9675833333333,145.819583333333,5.0,4,5,2008,-15.5,145.5
7753,7753,-15.9675833333333,145.819583333333,0.25,21,3,2009,-15.5,145.5
7754,7754,-16.1502222222222,-145.819972222222,0.5,27,7,2005,-16.5,-145.5
7755,7755,-15.9829722222222,145.822388888889,0.25,13,2,2004,-15.5,145.5
7756,7756,-15.9829722222222,145.822388888889,1.0,20,2,2005,-15.5,145.5
7757,7757,-15.9829722222222,145.822388888889,0.0,29,5,2006,-15.5,145.5
7758,7758,-15.9828888888889,145.822361111111,3.5,6,2,2010,-15.5,145.5
7759,7759,-15.9828888888889,145.822361111111,0.2,12,2,2004,-15.5,145.5
7760,7760,-15.9828888888889,145.822361111111,1.0,1,3,2009,-15.5,145.5
7761,7761,-15.9828888888889,145.822361111111,2.5,26,3,2011,-15.5,145.5
7762,7762,-15.9828888888889,145.822361111111,4.0,24,6,2012,-15.5,145.5
7763,7763,-15.9828888888889,145.822361111111,12.75,25,8,2013,-15.5,145.5
7764,7764,-15.9828888888889,145.822361111111,13.75,29,8,2015,-15.5,145.5
7765,7765,-15.9828888888889,145.822361111111,3.75,27,3,2011,-15.5,145.5
7766,7766,-15.9829722222222,145.822388888889,6.25,1,3,2009,-15.5,145.5
7767,7767,-15.9829722222222,145.822388888889,3.0,6,2,2010,-15.5,145.5
7768,7768,-15.9829722222222,145.822388888889,5.0,27,3,2011,-15.5,145.5
7769,7769,-15.9829722222222,145.822388888889,5.75,24,6,2012,-15.5,145.5
7770,7770,-15.9829722222222,145.822388888889,1.5,25,8,2013,-15.5,145.5
7771,7771,-15.9829722222222,145.822388888889,22.5,29,8,2015,-15.5,145.5
7772,7772,-15.9829722222222,145.822388888889,0.25,12,2,2004,-15.5,145.5
7773,7773,-16.25,145.833055555556,17.5,5,2,2010,-16.5,145.5
7774,7774,-16.25,145.833055555556,0.0,4,2,2010,-16.5,145.5
7775,7775,-16.25,145.833055555556,0.0,26,3,2011,-16.5,145.5
7776,7776,-16.25,145.833055555556,3.25,30,8,2015,-16.5,145.5
7777,7777,-16.25,145.833055555556,1.0,15,3,2009,-16.5,145.5
